STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/22/46,,80,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/23/46,,89,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/24/46,,71,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/25/46,,60,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/26/46,,61,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/27/46,,54,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/28/46,,65,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/29/46,,67,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/30/46,,66,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/01/46,,70,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/02/46,,69,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/03/46,,62,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/04/46,,49,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/05/46,,73,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/06/46,,80,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/07/46,,69,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/08/46,,63,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/09/46,,74,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/10/46,,76,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/11/46,,81,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/12/46,,82,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/13/46,,73,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/14/46,,63,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/15/46,,69,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/16/46,,82,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/17/46,,84,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/18/46,,78,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/19/46,,79,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/20/46,,80,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/21/46,,76,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/22/46,,74,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/23/46,,76,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/24/46,,78,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/25/46,,87,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/26/46,,80,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/27/46,,83,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/28/46,,66,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/29/46,,71,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/30/46,,83,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/31/46,,87,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/01/46,,85,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/02/46,,70,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/03/46,,74,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/04/46,,71,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/05/46,,71,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/06/46,,75,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/07/46,,87,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/08/46,,93,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/09/46,,86,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/10/46,,75,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/11/46,,90,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/12/46,,84,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/13/46,,85,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/14/46,,74,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/15/46,,72,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/16/46,,79,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/17/46,,86,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/18/46,,95,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/19/46,,74,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/20/46,,69,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/21/46,,80,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/22/46,,82,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/23/46,,83,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/24/46,,88,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/25/46,,91,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/26/46,,91,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/27/46,,87,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/28/46,,89,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/29/46,,87,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/30/46,,88,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/01/46,,86,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/02/46,,79,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/03/46,,83,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/04/46,,82,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/05/46,,79,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/06/46,,87,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/07/46,,92,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/08/46,,94,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/09/46,,81,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/10/46,,90,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/11/46,,87,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/12/46,,85,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/13/46,,88,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/14/46,,91,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/15/46,,86,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/16/46,,79,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/17/46,,86,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/18/46,,90,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/19/46,,93,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/20/46,,96,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/21/46,,92,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/22/46,,86,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/23/46,,82,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/24/46,,90,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/25/46,,87,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/26/46,,78,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/27/46,,80,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/28/46,,82,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/29/46,,86,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/30/46,,84,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/31/46,,84,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/01/46,,80,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/02/46,,76,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/03/46,,83,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/04/46,,86,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/05/46,,91,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/06/46,,82,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/07/46,,73,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/08/46,,87,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/09/46,,87,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/10/46,,91,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/11/46,,78,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/12/46,,80,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/13/46,,81,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/14/46,,79,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/15/46,,81,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/16/46,,74,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/17/46,,90,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/18/46,,83,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/19/46,,85,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/20/46,,83,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/21/46,,82,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/22/46,,86,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/23/46,,77,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/24/46,,76,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/25/46,,75,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/26/46,,78,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/27/46,,79,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/28/46,,83,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/29/46,,76,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/30/46,,72,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/31/46,,73,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/01/46,,78,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/02/46,,84,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/03/46,,74,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/04/46,,75,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/05/46,,74,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/06/46,,78,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/07/46,,83,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/08/46,,88,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/09/46,,93,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/10/46,,89,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/11/46,,82,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/12/46,,80,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/13/46,,69,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/14/46,,70,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/15/46,,76,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/16/46,,79,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/17/46,,83,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/18/46,,83,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/19/46,,80,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/20/46,,78,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/21/46,,82,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/22/46,,86,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/23/46,,80,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/24/46,,78,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/25/46,,80,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/26/46,,81,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/27/46,,82,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/28/46,,76,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/29/46,,74,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/30/46,,68,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/01/46,,58,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/02/46,,67,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/03/46,,75,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/04/46,,80,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/05/46,,79,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/06/46,,83,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/07/46,,84,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/08/46,,78,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/09/46,,59,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/10/46,,61,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/11/46,,68,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/12/46,,78,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/13/46,,60,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/14/46,,62,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/15/46,,68,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/16/46,,70,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/17/46,,76,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/18/46,,74,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/19/46,,66,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/20/46,,53,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/21/46,,62,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/22/46,,66,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/23/46,,69,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/24/46,,75,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/25/46,,75,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/26/46,,70,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/27/46,,74,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/28/46,,76,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/29/46,,78,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/30/46,,82,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/31/46,,84,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/01/46,,66,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/02/46,,74,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/03/46,,68,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/04/46,,77,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/05/46,,57,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/06/46,,62,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/07/46,,60,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/08/46,,71,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/09/46,,56,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/10/46,,63,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/11/46,,68,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/12/46,,59,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/13/46,,52,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/14/46,,57,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/15/46,,52,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/16/46,,54,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/17/46,,55,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/18/46,,48,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/19/46,,55,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/20/46,,58,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/21/46,,63,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/22/46,,64,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/23/46,,44,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/24/46,,54,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/25/46,,68,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/26/46,,70,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/27/46,,66,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/28/46,,53,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/29/46,,58,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/30/46,,58,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/01/46,,60,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/02/46,,32,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/03/46,,33,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/04/46,,49,23
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/05/46,,55,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/06/46,,52,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/07/46,,55,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/08/46,,57,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/09/46,,66,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/10/46,,65,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/11/46,,60,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/12/46,,66,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/13/46,,64,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/14/46,,52,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/15/46,,42,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/16/46,,42,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/17/46,,59,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/18/46,,41,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/19/46,,34,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/20/46,,36,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/21/46,,39,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/22/46,,44,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/23/46,,50,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/24/46,,61,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/25/46,,49,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/26/46,,57,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/27/46,,38,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/28/46,,75,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/29/46,,48,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/30/46,,48,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/31/46,,33,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/01/47,,33,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/02/47,,37,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/03/47,,50,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/04/47,,46,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/05/47,,39,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/06/47,,36,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/07/47,,44,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/08/47,,51,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/09/47,,40,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/10/47,,39,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/11/47,,59,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/12/47,,53,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/13/47,,39,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/14/47,,42,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/15/47,,50,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/16/47,,56,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/17/47,,45,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/18/47,,53,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/19/47,,46,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/20/47,,54,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/21/47,,50,18
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/22/47,,25,12
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/23/47,,44,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/24/47,,60,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/25/47,,62,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/26/47,,51,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/27/47,,60,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/28/47,,67,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/29/47,,65,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/30/47,,73,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/31/47,,70,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/01/47,,49,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/02/47,,39,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/03/47,,40,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/04/47,,47,12
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/05/47,,17,7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/06/47,,40,12
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/07/47,,51,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/08/47,,30,12
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/09/47,,30,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/10/47,,35,19
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/11/47,,47,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/12/47,,45,30
